@relation 'UNSWNB15Train'
@attribute state {1,2,3,4,5,6,7,999}
@attribute sttl real
@attribute dttl real
@attribute djit real
@attribute swin real
@attribute dwin real
@attribute synack real
@attribute ct_state_ttl real
@attribute ct_dst_sport_ltm real
@attribute ct_src_ltm real
@attribute ct_srv_dst real
@attribute attack_cat {Normal,Fuzzers,Analysis,Backdoor,DoS,Exploits,Generic,Reconnaissance,Shellcode,Worms}
@data
2,62,252,919.194336,255,255,0.008348,1,1,1,1,DoS
2,254,252,103.406906,255,255,0,1,1,1,1,Reconnaissance
2,62,252,132.903922,255,255,0.074367,1,1,1,1,Exploits
2,254,252,120.88318,255,255,0.086859,1,1,1,1,Fuzzers
2,62,252,1397.483358,255,255,0.01719,1,1,1,1,Exploits
2,62,252,3406.894296,255,255,0.010407,1,1,1,1,Exploits
2,62,252,132.903922,255,255,0.074367,1,1,1,1,Exploits
2,254,252,71.787367,255,255,0.009149,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,1,Generic
2,62,252,3406.894296,255,255,0.010407,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,6324.322981,255,255,0.068827,1,1,1,1,Exploits
2,62,252,831.016265,255,255,0.0071,1,1,1,1,Exploits
2,62,252,52.429184,255,255,0.011904,1,1,2,3,Exploits
2,254,252,144.731937,255,255,0.109775,1,1,1,1,Fuzzers
2,254,252,16620.64449,255,255,0.00696,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,3,Fuzzers
2,254,252,155.247141,255,255,0.14408,1,1,2,1,Fuzzers
1,254,0,0,0,0,0,2,1,2,1,Shellcode
2,62,252,1412.03632,255,255,0.011346,1,1,1,1,Exploits
2,62,252,932.585744,255,255,0.022856,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,2,3,Fuzzers
2,254,252,62.358531,255,255,0.007948,1,1,1,1,Shellcode
2,254,252,231.546437,255,255,0.121684,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,47.462555,255,255,0.006048,1,1,1,1,Exploits
2,254,252,61.020141,255,255,0.007715,1,1,1,1,Reconnaissance
2,254,252,184.936563,255,255,0.055996,1,1,1,3,Fuzzers
2,254,252,103.973117,255,255,0.077725,1,1,2,3,Fuzzers
2,62,252,41.055605,255,255,0.00639,1,1,1,1,Exploits
2,62,252,1828.654728,255,255,0.011087,1,1,1,1,Exploits
2,62,252,46.186051,255,255,0.008404,1,1,1,1,Exploits
2,254,252,2154.87053,255,255,0.043392,1,1,2,1,Generic
2,254,252,161.211641,255,255,0.085025,1,1,1,3,Fuzzers
2,254,252,339.44175,255,255,0.101074,1,1,1,1,Fuzzers
2,254,252,141.470891,255,255,0.009125,1,1,1,1,Reconnaissance
2,254,252,183.520891,255,255,0.041327,1,1,1,1,Reconnaissance
2,254,252,78.550805,255,255,0.063173,1,1,2,8,Fuzzers
2,254,252,81.025312,255,255,0.070558,1,1,2,3,Exploits
2,254,252,220.411063,255,255,0.069161,1,1,3,1,Exploits
2,254,252,94.150883,255,255,0.075976,1,1,1,9,Fuzzers
2,254,252,91.28325,255,255,0.088686,1,1,3,1,Exploits
2,254,252,82596,255,255,0.085041,1,1,1,1,Generic
2,254,252,115.473766,255,255,0.052114,1,1,1,1,Reconnaissance
2,254,252,394.455656,255,255,0.097903,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,62.148621,255,255,0.008921,1,1,1,1,Shellcode
2,62,252,77.297469,255,255,0.051427,1,1,2,1,Exploits
2,62,252,1828.654728,255,255,0.011087,1,1,1,1,Exploits
2,62,252,3573.727612,255,255,0.006387,1,1,1,1,Exploits
2,254,252,71.777172,255,255,0.05407,1,1,1,1,Exploits
2,254,252,61.075945,255,255,0.00744,1,1,1,1,Exploits
2,254,252,202.5075,255,255,0.085969,1,1,1,1,Fuzzers
2,62,252,1683.123305,255,255,0.006609,1,1,1,1,Generic
2,254,252,96.344141,255,255,0.046921,1,1,2,3,Fuzzers
2,62,252,263.566688,255,255,0.12367,1,1,3,2,DoS
2,254,252,61.612059,255,255,0.006877,1,1,1,2,Exploits
2,254,252,58.35282,255,255,0.022647,1,1,1,9,Fuzzers
2,62,252,28822.60576,255,255,0.011234,1,1,1,1,Generic
2,254,252,57.056477,255,255,0.020636,1,1,1,9,Fuzzers
2,254,252,304.045906,255,255,0.090955,1,1,2,1,Reconnaissance
2,62,252,48.712594,255,255,0.007034,1,1,1,1,DoS
2,254,252,117.998273,255,255,0.056361,1,1,1,9,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Shellcode
2,254,252,340.662906,255,255,0.106425,1,1,2,1,Exploits
2,62,252,3431.345984,255,255,0.054394,1,1,2,1,Exploits
2,62,252,65.048801,255,255,0.037165,1,1,1,1,Exploits
2,62,252,3431.345984,255,255,0.054394,1,1,2,1,Exploits
2,62,252,229.466141,255,255,0.127241,1,1,3,1,Exploits
2,62,252,177.548859,255,255,0.042532,1,1,2,1,Exploits
2,62,252,91.278188,255,255,0.029978,1,1,1,1,Exploits
2,62,252,177.548859,255,255,0.042532,1,1,2,1,Exploits
2,62,252,77.297469,255,255,0.051427,1,1,2,1,Exploits
2,62,252,4765.239036,255,255,0.062868,1,1,4,1,Exploits
2,62,252,4765.239036,255,255,0.062868,1,1,4,1,Exploits
2,62,252,7066.675582,255,255,0.017219,1,1,1,1,Exploits
2,254,252,127.597297,255,255,0.063766,1,1,1,1,Exploits
2,62,252,743.581537,255,255,0.006863,1,1,1,2,Generic
2,62,252,613.028586,255,255,0.006669,1,1,1,3,Exploits
2,62,252,992.422011,255,255,0.01343,1,1,2,1,Exploits
2,254,252,959.23375,255,255,0.042525,1,1,1,2,Exploits
2,254,252,49.841727,255,255,0.016943,1,1,2,9,Fuzzers
2,254,252,58.267398,255,255,0.012155,1,1,1,1,Exploits
2,254,252,105.534508,255,255,0.052894,1,1,2,9,Fuzzers
2,254,252,147.020969,255,255,0.076635,1,1,1,9,Fuzzers
2,254,252,53.229965,255,255,0.006881,1,1,1,1,Exploits
2,254,252,46.989832,255,255,0.068855,1,1,3,9,Fuzzers
2,62,252,5154.507343,255,255,0.065359,1,1,2,1,Exploits
2,254,252,63.922527,255,255,0.021328,1,1,3,9,Fuzzers
2,254,252,133.813437,255,255,0.167661,1,1,1,9,Fuzzers
2,62,252,5154.507343,255,255,0.065359,1,1,2,1,Exploits
2,62,252,3573.727612,255,255,0.006387,1,1,1,1,Exploits
2,254,252,138.218953,255,255,0.040065,1,1,1,1,Reconnaissance
2,254,252,213145,255,255,0.057007,1,1,3,1,Fuzzers
2,254,252,60.18002,255,255,0.005683,1,1,1,1,Exploits
2,254,252,121.054508,255,255,0.077972,1,1,2,6,Fuzzers
2,254,252,109.209859,255,255,0.044023,1,1,2,9,Fuzzers
2,254,252,109.212695,255,255,0.048698,1,1,2,10,Fuzzers
2,62,252,2144.286007,255,255,0.023471,1,1,1,1,Exploits
2,254,252,274.177719,255,255,0.086311,1,1,1,2,Fuzzers
2,254,252,49.60032,255,255,0.01285,1,1,1,1,Exploits
2,62,252,141.237422,255,255,0.057548,1,1,2,1,Exploits
2,254,252,58.469531,255,255,0.007427,1,1,1,1,DoS
2,254,252,113.594578,255,255,0.052768,1,1,2,9,Fuzzers
2,254,252,214.215422,255,255,0.152159,1,1,2,2,Fuzzers
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,62,252,141.237422,255,255,0.057548,1,1,2,1,Exploits
2,254,252,117.000977,255,255,0.068566,1,1,1,7,Fuzzers
1,254,0,0,0,0,0,2,1,12,30,Fuzzers
2,254,252,126.863703,255,255,0.081893,1,1,3,7,Fuzzers
1,254,0,0,0,0,0,2,1,12,30,Fuzzers
2,254,252,105.023414,255,255,0.055593,1,1,3,7,Fuzzers
2,62,252,129.763078,255,255,0.086925,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,10,35,Fuzzers
2,62,252,55.44225,255,255,0.057515,1,1,1,1,Exploits
2,254,252,107.030453,255,255,0.064441,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,10,35,Fuzzers
1,254,0,0,0,0,0,2,1,1,5,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,55.44225,255,255,0.057515,1,1,1,1,Exploits
2,62,252,129.763078,255,255,0.086925,1,1,2,1,Exploits
2,254,252,82.879289,255,255,0.07435,1,1,2,8,Fuzzers
2,254,252,61.564258,255,255,0.025853,1,1,2,1,Reconnaissance
2,254,252,85.096148,255,255,0.065061,1,1,2,8,Fuzzers
1,254,0,0,0,0,0,2,1,2,5,Fuzzers
2,254,252,166.203563,255,255,0.091551,1,1,3,1,Exploits
2,62,252,71.445727,255,255,0.046805,1,1,2,2,Exploits
2,254,252,65.796992,255,255,0.005804,1,1,1,1,Exploits
2,254,252,111.359617,255,255,0.04696,1,1,2,10,Fuzzers
2,254,252,51.496328,255,255,0.006185,1,1,1,3,Generic
2,254,252,166.987016,255,255,0.082048,1,1,1,2,Fuzzers
2,254,252,115.115273,255,255,0.033939,1,1,1,1,Reconnaissance
2,62,252,61.385586,255,255,0.013355,1,1,4,1,Exploits
2,254,252,70.351203,255,255,0.027975,1,1,1,1,DoS
2,254,252,67.274328,255,255,0.113081,1,1,2,9,Fuzzers
2,254,252,232.036203,255,255,0.105474,1,2,4,2,Fuzzers
2,254,252,340.6175,255,255,0.104515,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,1,15,31,Fuzzers
2,254,252,35.707152,255,255,0.04883,1,1,1,1,Shellcode
2,254,252,80.460016,255,255,0.113947,1,1,2,8,Fuzzers
2,254,252,301.73475,255,255,0.128973,1,1,2,1,Exploits
2,254,252,232.036203,255,255,0.105474,1,2,4,2,Fuzzers
2,254,252,115.911352,255,255,0.068565,1,1,1,5,Fuzzers
2,62,252,1678.793324,255,255,0.007641,1,1,1,1,Exploits
2,62,252,62.633578,255,255,0.020643,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,3,1,Generic
2,62,252,3181.163926,255,255,0.052529,1,1,2,1,Generic
2,62,252,133.280625,255,255,0.106435,1,1,2,1,Exploits
2,62,252,62.633578,255,255,0.020643,1,1,1,1,Exploits
2,62,252,1830.235748,255,255,0.017778,1,1,1,1,DoS
2,254,252,31.824094,255,255,0.013193,1,1,1,1,Generic
2,62,252,3600.681472,255,255,0.0539,1,1,1,2,Exploits
2,254,252,215.455047,255,255,0.227689,1,1,1,9,Fuzzers
1,254,0,0,0,0,0,2,1,4,6,Fuzzers
2,62,252,39.812242,255,255,0.024419,1,1,2,1,Exploits
2,62,252,3600.681472,255,255,0.0539,1,1,1,2,Exploits
2,62,252,56.280469,255,255,0.006891,1,1,1,1,DoS
2,254,252,61.787109,255,255,0.055703,1,1,4,7,Fuzzers
2,254,252,199.651078,255,255,0.089719,1,1,1,7,Fuzzers
2,62,252,3600.681472,255,255,0.0539,1,1,1,2,Exploits
2,62,252,50.669551,255,255,0.006842,1,1,1,1,Exploits
2,254,252,948.782125,255,255,0.034708,1,1,1,1,Exploits
2,254,252,138.173313,255,255,0.014024,1,1,1,1,Reconnaissance
2,254,252,198.804531,255,255,0.10831,1,1,1,4,Fuzzers
2,254,252,72.585805,255,255,0.06434,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,1,1,2,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,659.772543,255,255,0.008049,1,1,1,2,Exploits
2,254,252,134.680797,255,255,0.062869,1,1,1,6,Fuzzers
3,254,0,0,0,0,0,6,1,3,1,Fuzzers
2,254,252,189.038375,255,255,0.081181,1,1,1,6,Fuzzers
2,62,252,1026.605712,255,255,0.018869,1,1,1,2,Exploits
2,62,252,3838.17875,255,255,0.071212,1,1,2,1,Exploits
2,254,252,66.144328,255,255,0.012865,1,1,1,2,Exploits
2,254,252,218.225687,255,255,0.109725,1,1,2,5,Fuzzers
2,254,252,171.636156,255,255,0.113002,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,3838.17875,255,255,0.071212,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,2,4,Fuzzers
2,254,252,66.36907,255,255,0.01331,1,1,1,1,Exploits
2,62,252,133.280625,255,255,0.106435,1,1,2,1,Exploits
2,254,252,61.741348,255,255,0.051976,1,1,2,11,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,Fuzzers
2,62,252,1074.709537,255,255,0.012525,1,1,1,1,Generic
2,62,252,1762.643862,255,255,0.005737,1,1,1,1,Exploits
2,62,252,43.974559,255,255,0.071116,1,1,1,1,Backdoor
2,254,252,203.846906,255,255,0.085396,1,1,3,2,Fuzzers
2,254,252,58.793113,255,255,0.037458,1,1,3,10,Fuzzers
2,62,252,45.576441,255,255,0.014374,1,1,1,1,Exploits
2,62,252,93.400164,255,255,0.02053,1,1,1,1,Exploits
2,254,252,138.790766,255,255,0.006479,1,1,1,1,Reconnaissance
2,254,252,218.937922,255,255,0.10116,1,1,1,1,Reconnaissance
2,254,252,105.959711,255,255,0.044899,1,1,5,10,Fuzzers
2,62,252,1402.165929,255,255,0.019764,1,1,1,1,Exploits
2,254,252,57.107602,255,255,0.027505,1,1,3,10,Fuzzers
2,62,252,1402.165929,255,255,0.019764,1,1,1,1,Exploits
2,254,252,131.358672,255,255,0.052329,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,2,Fuzzers
2,254,252,177.309234,255,255,0.085885,1,1,2,4,Fuzzers
2,254,252,49.195543,255,255,0.047818,1,1,2,8,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Shellcode
2,254,252,140.548891,255,255,0.009418,1,1,1,1,Reconnaissance
2,62,252,144.096828,255,255,0.10813,1,1,3,2,Exploits
2,254,252,103.761766,255,255,0.053964,1,1,1,4,Fuzzers
2,254,252,150.812828,255,255,0.086412,1,1,1,2,Exploits
2,254,252,130.673211,255,255,0.064691,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,138.867797,255,255,0.108036,1,2,4,4,Fuzzers
2,254,252,226.18675,255,255,0.059182,1,1,1,1,Backdoor
2,62,252,2676.601622,255,255,0.036548,1,1,1,2,Exploits
2,62,252,1703.252614,255,255,0.00542,1,1,1,1,Exploits
2,254,252,106.547836,255,255,0.05731,1,1,2,9,Fuzzers
2,62,252,1847.182779,255,255,0.005625,1,1,2,1,Exploits
2,254,252,138.867797,255,255,0.108036,1,2,4,4,Fuzzers
2,254,252,168.703688,255,255,0.077629,1,1,4,2,Fuzzers
1,254,0,0,0,0,0,2,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Exploits
5,62,252,0,255,255,0,3,1,1,1,Exploits
2,254,252,138.516844,255,255,0.00574,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,2,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,157.090125,255,255,0.110963,1,1,3,3,Fuzzers
2,62,252,63.812551,255,255,0.022511,1,1,1,3,Exploits
1,254,0,0,0,0,0,2,1,1,3,Fuzzers
2,254,252,79.326711,255,255,0.02083,1,1,4,9,Fuzzers
2,254,252,362.944625,255,255,0.149423,1,1,3,3,Fuzzers
2,254,252,131.669109,255,255,0.047567,1,1,1,1,Reconnaissance
2,254,252,210.739047,255,255,0.098599,1,1,1,2,Fuzzers
2,62,252,3368.598354,255,255,0.044283,1,1,2,1,Exploits
2,254,252,87.668211,255,255,0.019514,1,1,1,1,Reconnaissance
2,62,252,5592.180321,255,255,0.156192,1,1,1,1,Exploits
2,254,252,62.272383,255,255,0.009778,1,1,1,1,Shellcode
2,62,252,3927.491312,255,255,0.160663,1,1,3,1,Exploits
2,62,252,3368.598354,255,255,0.044283,1,1,2,1,Exploits
2,62,252,52.277219,255,255,0.005753,1,1,1,2,Generic
2,254,252,241.323906,255,255,0.091239,1,1,1,5,Fuzzers
2,254,252,58.990621,255,255,0.030318,1,1,2,9,Fuzzers
2,62,252,166.331187,255,255,0.049165,1,1,1,1,Exploits
2,254,252,84.832828,255,255,0.047813,1,1,5,10,Fuzzers
2,62,252,83.870398,255,255,0.020836,1,1,1,1,Exploits
2,62,252,166.331187,255,255,0.049165,1,1,1,1,Exploits
2,254,252,172.429703,255,255,0.144858,1,1,2,1,Reconnaissance
5,254,60,0,0,0,0,3,1,2,1,DoS
2,62,252,3583.270329,255,255,0.007813,1,1,2,1,Exploits
2,254,252,61.467246,255,255,0.04808,1,1,5,10,Fuzzers
2,254,252,61.585098,255,255,0.005665,1,1,1,1,Exploits
2,62,252,3583.270329,255,255,0.007813,1,1,2,1,Exploits
2,254,252,265.491844,255,255,0.123812,1,1,1,7,Fuzzers
2,254,252,59.303938,255,255,0.117279,1,1,5,9,Fuzzers
2,254,252,65.333855,255,255,0.006131,1,1,1,1,Exploits
2,62,252,280.002781,255,255,0.011106,1,1,1,1,Exploits
2,254,252,200.940031,255,255,0.161444,1,1,1,2,Fuzzers
2,254,252,68.92307,255,255,0.048968,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Shellcode
2,254,252,110.410195,255,255,0.080976,1,1,3,9,Shellcode
2,62,252,1608.581692,255,255,0.010106,1,1,1,1,Exploits
2,254,252,83.527555,255,255,0.077943,1,1,2,5,Fuzzers
2,254,252,162.566016,255,255,0.08372,1,1,1,1,Reconnaissance
2,254,252,354.565625,255,255,0.105303,1,1,1,2,Fuzzers
2,254,252,420.588563,255,255,0.014373,1,1,2,1,Exploits
2,62,252,103.746313,255,255,0.10716,1,1,2,1,Exploits
2,254,252,89.980227,255,255,0.015268,1,1,1,2,Exploits
5,254,60,172.019375,0,0,0,3,1,1,1,DoS
2,62,252,6358.906776,255,255,0.126758,1,1,2,1,Exploits
2,62,252,61.089813,255,255,0.009724,1,1,1,1,Exploits
2,254,252,171.053812,255,255,0.082209,1,1,1,1,Exploits
2,62,252,2838.027218,255,255,0.007132,1,1,1,1,Exploits
2,254,252,87.127734,255,255,0.059243,1,1,1,1,Reconnaissance
2,62,252,90.753094,255,255,0.053584,1,1,1,1,Exploits
2,254,252,112.278414,255,255,0.142446,1,1,2,1,DoS
1,254,0,0,0,0,0,2,1,1,1,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,12,30,Fuzzers
1,62,0,0,0,0,0,2,1,1,1,DoS
2,62,252,52.761125,255,255,0.005205,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,10,30,Fuzzers
2,254,252,175.163297,255,255,0.105513,1,1,3,1,Reconnaissance
2,254,252,60.861461,255,255,0.007852,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,254,252,95.020219,255,255,0.092038,1,1,1,7,Backdoor
5,254,60,0,0,0,0,3,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,5,5,Fuzzers
2,254,252,147.095391,255,255,0.07281,1,1,1,2,Reconnaissance
2,62,252,43.537637,255,255,0.018118,1,1,1,1,DoS
2,62,252,652.240266,255,255,0.012785,1,1,1,1,Exploits
3,254,0,0,0,0,0,6,1,5,5,Fuzzers
2,254,252,133.625703,255,255,0.020634,1,1,1,1,Reconnaissance
2,62,252,652.240266,255,255,0.012785,1,1,1,1,Exploits
2,254,252,108.312523,255,255,0.06287,1,1,1,1,Reconnaissance
2,254,252,50.691609,255,255,0.007433,1,1,1,2,Generic
2,62,252,49.157367,255,255,0.032104,1,1,1,1,Exploits
2,62,252,136.0935,255,255,0.07298,1,1,1,1,Exploits
2,254,252,107.511445,255,255,0.052653,1,1,2,9,Fuzzers
2,254,252,38375076,255,255,0.105474,1,2,2,6,Fuzzers
2,254,252,65.278937,255,255,0.022288,1,1,1,1,Exploits
2,254,252,64.229492,255,255,0.051401,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,420.339625,255,255,0.109336,1,1,3,1,Fuzzers
2,254,252,75.220586,255,255,0.084519,1,1,2,10,Fuzzers
2,254,252,38375076,255,255,0.105474,1,2,2,6,Fuzzers
2,254,252,87.655734,255,255,0.049058,1,1,1,5,Fuzzers
2,254,252,148.306016,255,255,0.048593,1,1,2,10,Fuzzers
2,254,252,187.820906,255,255,0.133513,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,79.184703,255,255,0.051656,1,1,2,8,Fuzzers
2,254,252,143.182844,255,255,0.010669,1,1,1,1,Reconnaissance
2,254,252,376.600844,255,255,0.103711,1,1,2,1,Fuzzers
2,254,252,63.636418,255,255,0.005688,1,1,1,1,Exploits
2,62,252,1896.602589,255,255,0.008366,1,1,1,1,DoS
2,62,252,123.366984,255,255,0.068661,1,1,1,1,Exploits
2,254,252,106.91743,255,255,0.052562,1,1,3,10,Fuzzers
2,254,252,60.958902,255,255,0.006287,1,1,1,1,Exploits
2,254,252,276.065688,255,255,0.101915,1,2,2,2,Fuzzers
2,254,252,55.383828,255,255,0.021672,1,1,3,10,Fuzzers
5,254,60,14.619433,0,0,0,3,1,2,1,DoS
2,254,252,1156.40225,255,255,0.176875,1,1,1,1,Exploits
2,254,252,49.082609,255,255,0.04961,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,8,Fuzzers
2,254,252,276.065688,255,255,0.101915,1,2,2,2,Fuzzers
2,62,252,1252.674521,255,255,0.020576,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,8,Fuzzers
2,254,252,253.455406,255,255,0.157031,1,1,1,2,Fuzzers
2,254,252,118.905352,255,255,0.074537,1,1,1,5,Fuzzers
2,62,252,1252.674521,255,255,0.020576,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,254,252,79.730898,255,255,0.055796,1,1,2,9,Fuzzers
1,254,0,0,0,0,0,2,1,2,2,Reconnaissance
2,254,252,141.564703,255,255,0.092886,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,10,29,Fuzzers
2,62,252,63.185898,255,255,0.014414,1,1,1,1,Exploits
2,254,252,212.936375,255,255,0.121142,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Generic
2,254,252,314691,255,255,0,1,1,1,1,Reconnaissance
2,254,252,75.890836,255,255,0.076284,1,1,1,1,Exploits
2,254,252,60.218902,255,255,0.006597,1,1,1,2,Exploits
2,254,252,142.733094,255,255,0.007786,1,1,1,1,Reconnaissance
2,254,252,277.566844,255,255,0.133333,1,1,2,1,DoS
2,254,252,61.224332,255,255,0.006622,1,1,1,1,Reconnaissance
2,254,252,60.174898,255,255,0.007309,1,1,1,1,Exploits
2,62,252,209.886516,255,255,0.071949,1,1,4,1,Exploits
2,254,252,104.951008,255,255,0.052261,1,1,4,9,Fuzzers
2,254,252,129.710383,255,255,0.123687,1,1,3,5,Fuzzers
2,62,252,1435.957439,255,255,0,1,1,1,1,Exploits
2,254,252,60.113023,255,255,0.061257,1,1,2,9,Fuzzers
2,62,252,797.38801,255,255,0.006979,1,1,1,1,DoS
1,0,0,0,0,0,0,2,6,6,8,Backdoor
2,254,252,168.735609,255,255,0.112344,1,1,1,4,Fuzzers
2,254,252,117.681797,255,255,0.031322,1,1,4,10,Fuzzers
2,62,252,0,255,255,0.010419,1,1,2,2,Exploits
2,254,252,99.816375,255,255,0.109262,1,1,4,10,Fuzzers
2,62,252,42.972148,255,255,0.010985,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,5,1,Reconnaissance
2,254,252,52.106305,255,255,0.044955,1,1,1,10,Fuzzers
2,62,252,3703.400518,255,255,0.012018,1,1,2,1,Exploits
2,254,252,226.276797,255,255,0.065754,1,1,4,2,Fuzzers
2,254,252,107.800391,255,255,0.058178,1,1,3,8,Fuzzers
2,62,252,3703.400518,255,255,0.012018,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,5,5,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Shellcode
2,62,252,7414.693568,255,255,0.079766,1,1,3,1,Exploits
2,254,252,111.325375,255,255,0.048242,1,1,2,5,Fuzzers
2,254,252,225.995797,255,255,0.079087,1,1,2,3,Fuzzers
1,254,0,0,0,0,0,2,1,3,10,Fuzzers
2,62,252,7414.693568,255,255,0.079766,1,1,3,1,Exploits
2,62,252,65.32673,255,255,0.02223,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,84.611422,255,255,0.061231,1,1,3,1,Exploits
2,254,252,358.885969,255,255,0.119613,1,1,1,3,Fuzzers
2,254,252,97.990734,255,255,0.042536,1,1,1,1,Reconnaissance
2,62,252,1349.376535,255,255,0.039718,1,1,2,1,Exploits
2,62,252,3044.150586,255,255,0.071115,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,5,10,Fuzzers
2,254,252,205.090688,255,255,0.073415,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,63.669641,255,255,0.021998,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,4,1,Reconnaissance
2,254,252,103.290508,255,255,0.026074,1,1,4,9,Fuzzers
2,62,252,3641.03218,255,255,0.095769,1,1,2,1,Exploits
2,254,252,135.102375,255,255,0.066835,1,1,7,9,Fuzzers
2,254,252,120.34868,255,255,0.062698,1,1,2,8,Fuzzers
2,62,252,660.558722,255,255,0.006075,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,1329.625732,255,255,0.007447,1,1,1,3,Exploits
2,254,252,1980.190487,255,255,0.064244,1,1,1,2,Fuzzers
2,254,252,115.808758,255,255,0.053994,1,1,1,6,Fuzzers
2,62,252,225.23025,255,255,0.05752,1,1,2,1,Exploits
2,62,252,1016.072397,255,255,0.094068,1,1,3,1,Exploits
2,254,252,189.577375,255,255,0.062712,1,1,1,1,Reconnaissance
2,62,252,225.23025,255,255,0.05752,1,1,2,1,Exploits
2,62,252,1016.072397,255,255,0.094068,1,1,3,1,Exploits
2,254,252,177.919656,255,255,0.087023,1,1,5,6,Fuzzers
2,254,252,64.16859,255,255,0.006244,1,1,1,1,Reconnaissance
2,62,252,446.331687,255,255,0.098015,1,1,2,2,Exploits
1,254,0,0,0,0,0,2,1,1,4,Fuzzers
2,254,252,45.172246,255,255,0.005326,1,1,2,1,DoS
2,62,252,3874.597118,255,255,0.052023,1,1,1,1,DoS
1,254,0,0,0,0,0,2,1,1,2,DoS
2,62,252,9957.293434,255,255,0.089828,1,1,2,1,Exploits
2,62,252,5485.354934,255,255,0.050903,1,1,2,1,Exploits
2,62,252,1682.343836,255,255,0.007877,1,1,1,1,Exploits
2,254,252,152.884094,255,255,0.073304,1,2,3,3,Fuzzers
2,62,252,5485.354934,255,255,0.050903,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,9957.293434,255,255,0.089828,1,1,2,1,Exploits
2,62,252,103.153992,255,255,0.012549,1,1,2,1,Exploits
2,254,252,152.884094,255,255,0.073304,1,2,3,3,Fuzzers
2,254,252,52.923297,255,255,0.027161,1,1,1,1,Exploits
2,62,252,103.153992,255,255,0.012549,1,1,2,1,Exploits
2,254,252,117.086898,255,255,0.045732,1,1,1,5,Fuzzers
